Date,SKU,Description,Category Description,User Id,Age
12/4/2017,292126,SCORPIUS LRG R  LX,Luggage,11674E59,25
12/28/2017,200172,FACETED DUO BANGL  Y4,Jewellery,11674E59,25
12/25/2017,276969,CURVY LEATHER  D0,Luggage,11674E59,25
12/22/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,11674E59,25
11/7/2017,292126,SCORPIUS LRG R  LX,Luggage,228F004F,38
12/11/2017,281612,LEATHER BAG  JR,Luggage,228F004F,38
11/27/2017,261946,ARTEMIS LGE RC  U2,Luggage,228F004F,38
11/15/2017,292126,SCORPIUS LRG R  LX,Luggage,2469103F,20
11/26/2017,151661,LEATHER GLOVE  KN,Handbags & Access,2469103F,20
12/29/2017,272220,TRAVELLER CABIN  T0,Luggage,2469103F,20
12/25/2017,292126,SCORPIUS LRG R  LX,Luggage,1C61915F,28
11/25/2017,300050,XENON MED RC  B0,Luggage,1C61915F,28
11/7/2017,143768,LEATHER GLOVE  AS,Handbags & Access,1C61915F,28
11/10/2017,251871,WISTERIA SML RC  WL,Luggage,1C61915F,28
11/3/2017,228963,FACET BANGLE  N4,Jewellery,1C61915F,28
12/30/2017,164260,ASHMILLON BERET A0,Handbags & Access,1C61915F,28
12/7/2017,292126,SCORPIUS LRG R  LX,Luggage,244733F1,27
12/13/2017,200573,ZIG ZAG BANGLE  J4,Jewellery,244733F1,27
11/17/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,244733F1,27
12/24/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,280C31FA,21
11/25/2017,250997,X3 HOLDALL  YC,Luggage,280C31FA,21
12/6/2017,128697,STUDDED BOW GLOVE  Y0,Handbags & Access,280C31FA,21
11/14/2017,231268,LOOP BANGLE  Z4,Jewellery,280C31FA,21
12/19/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,1A7B3721,26
11/3/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,1A7B3721,26
12/11/2017,242932,SHINE HEART NL G4,Jewellery,1A7B3721,26
11/10/2017,288550,TRAVELLER SML TB  T0,Luggage,1A7B3721,26
11/28/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,1A7B3721,26
12/20/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,92E1FFB,43
11/6/2017,214049,WOOD DIP BANGLE  W5,Jewellery,92E1FFB,43
12/30/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,1366F192,55
11/29/2017,249218,"CRYSTAL FLOWER RI G4, M-L",Jewellery,1366F192,55
11/4/2017,239815,CLASSIC CLUSTER  Z4,Jewellery,1366F192,55
11/17/2017,151269,LEATHER GLOVE  JX,Handbags & Access,1366F192,55
11/27/2017,245213,CRYSTAL FLOWER RI G4,Jewellery,1366F192,55
11/16/2017,191373,BRUSHED MOON RING  T4,Jewellery,1366F192,55
11/24/2017,268141,TRAVELLER SML RC  F0,Luggage,1366F192,55
11/1/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,359A4256,36
11/17/2017,143768,LEATHER GLOVE  AS,Handbags & Access,359A4256,36
12/16/2017,234548,LARGE PLASTIC BAN  X3,Jewellery,359A4256,36
11/19/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,1D512CC0,43
12/10/2017,300050,XENON MED RC  B0,Luggage,1D512CC0,43
11/21/2017,272220,TRAVELLER CABIN  T0,Luggage,1D512CC0,43
12/21/2017,282055,PATENT LEATHER  RX,Luggage,1D512CC0,43
12/6/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,36F6DCA0,23
12/7/2017,242932,SHINE HEART NL G4,Jewellery,36F6DCA0,23
12/21/2017,261946,ARTEMIS LGE RC  U2,Luggage,36F6DCA0,23
12/13/2017,293256,PATENT LEATHER  UF,Luggage,36F6DCA0,23
11/29/2017,225379,FACET BANGLE  A4,Jewellery,36F6DCA0,23
12/12/2017,212118,GYPSY STACK BANGL  NL,Jewellery,36F6DCA0,23
12/18/2017,268242,TRAVELLER SML RC  T0,Luggage,36F6DCA0,23
12/29/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,D35281,25
11/29/2017,245741,CRYSTAL FLOWER ER RR,Jewellery,D35281,25
12/8/2017,288550,TRAVELLER SML TB  T0,Luggage,D35281,25
12/11/2017,164260,ASHMILLON BERET A0,Handbags & Access,D35281,25
12/29/2017,140219,OV PLAIN LEATHER  KN,Handbags & Access,2A34B4F2,53
11/19/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,2A34B4F2,53
12/19/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,2A34B4F2,53
12/27/2017,158319,LEATHER GLOVE  S0,Handbags & Access,2A34B4F2,53
11/26/2017,268242,TRAVELLER SML RC  T0,Luggage,2A34B4F2,53
12/5/2017,151661,LEATHER GLOVE  KN,Handbags & Access,24575A2A,26
11/30/2017,257107,ARTEMIS LGE RC  B4,Luggage,24575A2A,26
12/31/2017,186796,MIMOSA PRINT BANG  N4,Jewellery,24575A2A,26
12/29/2017,269361,TRAVELLER MED RC  T0,Luggage,24575A2A,26
11/12/2017,151661,LEATHER GLOVE  KN,Handbags & Access,779ABAA,33
11/12/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,779ABAA,33
12/3/2017,151661,LEATHER GLOVE  KN,Handbags & Access,4284AD6,41
12/30/2017,200172,FACETED DUO BANGL  Y4,Jewellery,4284AD6,41
12/25/2017,155582,LEATHER GLOVE  P0,Handbags & Access,4284AD6,41
12/12/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,4284AD6,41
12/6/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,4284AD6,41
11/6/2017,233242,TRIANGULAR SET  SQ,Jewellery,4284AD6,41
12/13/2017,207211,XENON SMALL RC  B0,Luggage,4284AD6,41
11/26/2017,151661,LEATHER GLOVE  KN,Handbags & Access,1A6F5AC5,38
11/9/2017,283851,X3 DOUBLE DECKER  YC,Luggage,1A6F5AC5,38
12/16/2017,223062,SPECKLED BANGLE  N4,Jewellery,1A6F5AC5,38
12/13/2017,151661,LEATHER GLOVE  KN,Handbags & Access,1BFDC394,23
11/22/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,1BFDC394,23
12/28/2017,198206,FACETED DUO BANGL  N4,Jewellery,1BFDC394,23
12/22/2017,151269,LEATHER GLOVE  JX,Handbags & Access,1BFDC394,23
11/8/2017,250190,ESSENTIAL BAG  B0,Luggage,1BFDC394,23
12/29/2017,269361,TRAVELLER MED RC  T0,Luggage,1BFDC394,23
12/13/2017,212118,GYPSY STACK BANGL  NL,Jewellery,1BFDC394,23
12/22/2017,207211,XENON SMALL RC  B0,Luggage,1BFDC394,23
11/28/2017,151661,LEATHER GLOVE  KN,Handbags & Access,53B57A7,25
12/11/2017,155582,LEATHER GLOVE  P0,Handbags & Access,53B57A7,25
11/12/2017,237712,WIDE BAGUETTE  RR,Jewellery,53B57A7,25
12/24/2017,269361,TRAVELLER MED RC  T0,Luggage,53B57A7,25
11/19/2017,181610,"ASHMILLON SCARF B0, 1SIZE",Handbags & Access,53B57A7,25
12/27/2017,191373,BRUSHED MOON RING  T4,Jewellery,53B57A7,25
12/4/2017,189455,ZEBRA BANGLE  Y4,Jewellery,10856F5A,26
12/13/2017,234548,LARGE PLASTIC BAN  X3,Jewellery,10856F5A,26
11/21/2017,189455,ZEBRA BANGLE  Y4,Jewellery,19D3E019,27
11/27/2017,155582,LEATHER GLOVE  P0,Handbags & Access,19D3E019,27
11/7/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,19D3E019,27
12/29/2017,189455,ZEBRA BANGLE  Y4,Jewellery,2B146FCD,54
12/18/2017,251718,X3 2 IN 1 ZIP OFF  YC,Luggage,2B146FCD,54
11/27/2017,157310,LEATHER GLOVE  QA,Handbags & Access,2B146FCD,54
12/31/2017,142089,OV SUEDE GLOVE  Y0,Handbags & Access,2B146FCD,54
11/17/2017,268380,TRAVELLER MED RC  F0,Luggage,2B146FCD,54
12/20/2017,189455,ZEBRA BANGLE  Y4,Jewellery,1F4DA234,51
11/28/2017,198206,FACETED DUO BANGL  N4,Jewellery,1F4DA234,51
11/20/2017,226649,FACET BANGLE  D4,Jewellery,1F4DA234,51
12/12/2017,213228,GYPSY STACK BANGL  W5,Jewellery,1F4DA234,51
11/19/2017,262169,ARTEMIS LGE RC  C0,Luggage,1F4DA234,51
11/21/2017,147552,LEATHER GLOVE  IE,Handbags & Access,1F4DA234,51
11/27/2017,189455,ZEBRA BANGLE  Y4,Jewellery,F62330E,23
12/29/2017,226649,FACET BANGLE  D4,Jewellery,F62330E,23
11/1/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,F62330E,23
11/8/2017,189455,ZEBRA BANGLE  Y4,Jewellery,452924B,20
11/21/2017,143768,LEATHER GLOVE  AS,Handbags & Access,452924B,20
12/28/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,452924B,20
11/24/2017,191879,FLOWER SPKLE RING  R4,Jewellery,452924B,20
12/23/2017,189455,ZEBRA BANGLE  Y4,Jewellery,D98F73A,27
11/18/2017,141740,OV PLAIN LEATHER  VZ,Handbags & Access,D98F73A,27
12/11/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,D98F73A,27
12/21/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,D98F73A,27
12/18/2017,225379,FACET BANGLE  A4,Jewellery,D98F73A,27
12/17/2017,189455,ZEBRA BANGLE  Y4,Jewellery,34C372B8,27
12/5/2017,124549,PIPED DRIVING GLO  F0,Handbags & Access,34C372B8,27
11/12/2017,294967,VALUE RC S M L  A0,Luggage,34C372B8,27
11/3/2017,234548,LARGE PLASTIC BAN  X3,Jewellery,34C372B8,27
11/16/2017,128697,STUDDED BOW GLOVE  Y0,Handbags & Access,34C372B8,27
11/25/2017,293256,PATENT LEATHER  UF,Luggage,34C372B8,27
12/27/2017,253476,CONCOURSE SMALL  Y0,Luggage,34C372B8,27
11/9/2017,166408,ASHMILLON SCARF B0,Handbags & Access,154F69C2,35
12/8/2017,245741,CRYSTAL FLOWER ER RR,Jewellery,154F69C2,35
11/21/2017,181610,"ASHMILLON SCARF B0, 1SIZE",Handbags & Access,154F69C2,35
12/22/2017,228963,FACET BANGLE  N4,Jewellery,154F69C2,35
11/11/2017,166408,ASHMILLON SCARF B0,Handbags & Access,20724F0D,46
12/8/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,20724F0D,46
12/16/2017,263281,ARTEMIS CABIN RC  SS,Luggage,20724F0D,46
11/9/2017,262169,ARTEMIS LGE RC  C0,Luggage,20724F0D,46
12/5/2017,204552,MERIBEL BANGLE  TW,Jewellery,20724F0D,46
11/22/2017,282055,PATENT LEATHER  RX,Luggage,20724F0D,46
12/12/2017,191787,FLORAL RING  Y4,Jewellery,20724F0D,46
11/28/2017,148301,LEATHER GLOVE  IK,Handbags & Access,20724F0D,46
12/27/2017,145332,LEATHER GLOVE  B0,Handbags & Access,20724F0D,46
12/22/2017,166408,ASHMILLON SCARF B0,Handbags & Access,373D4116,42
12/31/2017,157310,LEATHER GLOVE  QA,Handbags & Access,373D4116,42
12/20/2017,172185,BOBBLE SCARF F4,Handbags & Access,373D4116,42
12/11/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,373D4116,42
12/10/2017,166408,ASHMILLON SCARF B0,Handbags & Access,324E1441,43
11/15/2017,245741,CRYSTAL FLOWER ER RR,Jewellery,324E1441,43
11/10/2017,288550,TRAVELLER SML TB  T0,Luggage,324E1441,43
11/13/2017,293256,PATENT LEATHER  UF,Luggage,324E1441,43
12/18/2017,217190,CHARM HEART BGL  A4,Jewellery,324E1441,43
12/4/2017,166408,ASHMILLON SCARF B0,Handbags & Access,924719E,38
11/17/2017,251718,X3 2 IN 1 ZIP OFF  YC,Luggage,924719E,38
12/15/2017,225315,SPICE BANGLE  N4,Jewellery,924719E,38
11/9/2017,301871,WISTERIA WK RC  WL,Luggage,924719E,38
11/15/2017,148301,LEATHER GLOVE  IK,Handbags & Access,924719E,38
12/1/2017,166102,ASHMILLON SCARF Y0,Handbags & Access,924719E,38
12/8/2017,166408,ASHMILLON SCARF B0,Handbags & Access,2F936B1,22
11/27/2017,250109,"CUBE RING Z4, M-L",Jewellery,2F936B1,22
12/22/2017,282539,AUTO WASHBAG  B0,Luggage,2F936B1,22
12/10/2017,251718,X3 2 IN 1 ZIP OFF  YC,Luggage,2F936B1,22
11/25/2017,157310,LEATHER GLOVE  QA,Handbags & Access,2F936B1,22
12/11/2017,200172,FACETED DUO BANGL  Y4,Jewellery,2F936B1,22
12/7/2017,237712,WIDE BAGUETTE  RR,Jewellery,2F936B1,22
11/7/2017,191373,BRUSHED MOON RING  T4,Jewellery,2F936B1,22
11/7/2017,253476,CONCOURSE SMALL  Y0,Luggage,2F936B1,22
11/27/2017,166408,ASHMILLON SCARF B0,Handbags & Access,60A2ECD,36
12/12/2017,186064,"MEDINA KIMONO SV, 1SIZE",Handbags & Access,60A2ECD,36
11/30/2017,191879,FLOWER SPKLE RING  R4,Jewellery,60A2ECD,36
12/2/2017,166408,ASHMILLON SCARF B0,Handbags & Access,2CF1645B,48
12/3/2017,141740,OV PLAIN LEATHER  VZ,Handbags & Access,2CF1645B,48
11/21/2017,262169,ARTEMIS LGE RC  C0,Luggage,2CF1645B,48
12/27/2017,282055,PATENT LEATHER  RX,Luggage,2CF1645B,48
12/31/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,2CF1645B,48
12/14/2017,212118,GYPSY STACK BANGL  NL,Jewellery,2CF1645B,48
11/3/2017,166408,ASHMILLON SCARF B0,Handbags & Access,26514935,20
12/11/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,26514935,20
12/6/2017,166408,ASHMILLON SCARF B0,Handbags & Access,201F270E,47
12/6/2017,272220,TRAVELLER CABIN  T0,Luggage,201F270E,47
12/5/2017,166408,ASHMILLON SCARF B0,Handbags & Access,2D9DACCA,23
12/25/2017,166408,ASHMILLON SCARF B0,Handbags & Access,16A9244A,46
11/25/2017,166408,ASHMILLON SCARF B0,Handbags & Access,F21C09,36
12/14/2017,186064,"MEDINA KIMONO SV, 1SIZE",Handbags & Access,F21C09,36
11/25/2017,263281,ARTEMIS CABIN RC  SS,Luggage,F21C09,36
11/22/2017,172185,BOBBLE SCARF F4,Handbags & Access,F21C09,36
11/21/2017,241864,ROYAL BAND  Z4,Jewellery,24B2E03D,50
11/4/2017,241864,ROYAL BAND  Z4,Jewellery,1A965C15,30
11/13/2017,257107,ARTEMIS LGE RC  B4,Luggage,1A965C15,30
11/11/2017,182555,"CASHMERE STRIPE F4, 1SIZE",Handbags & Access,1A965C15,30
12/10/2017,293256,PATENT LEATHER  UF,Luggage,1A965C15,30
12/6/2017,241864,ROYAL BAND  Z4,Jewellery,2F66B589,33
12/3/2017,142089,OV SUEDE GLOVE  Y0,Handbags & Access,2F66B589,33
12/31/2017,272220,TRAVELLER CABIN  T0,Luggage,2F66B589,33
11/27/2017,241864,ROYAL BAND  Z4,Jewellery,36ED0D17,28
11/19/2017,197201,SPARKLE FLOWER RI  Y4,Jewellery,36ED0D17,28
12/17/2017,249218,"CRYSTAL FLOWER RI G4, M-L",Jewellery,36ED0D17,28
12/24/2017,269361,TRAVELLER MED RC  T0,Luggage,36ED0D17,28
11/16/2017,253476,CONCOURSE SMALL  Y0,Luggage,36ED0D17,28
12/27/2017,241864,ROYAL BAND  Z4,Jewellery,330BD721,53
12/31/2017,257107,ARTEMIS LGE RC  B4,Luggage,330BD721,53
12/30/2017,184019,"BOBBLE SCARF F4, 1SIZE",Handbags & Access,330BD721,53
11/3/2017,241864,ROYAL BAND  Z4,Jewellery,261789FA,20
12/20/2017,241864,ROYAL BAND  Z4,Jewellery,1DADAAE7,55
11/19/2017,272220,TRAVELLER CABIN  T0,Luggage,1DADAAE7,55
11/2/2017,268242,TRAVELLER SML RC  T0,Luggage,1DADAAE7,55
11/18/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,226BF112,24
12/17/2017,143768,LEATHER GLOVE  AS,Handbags & Access,226BF112,24
11/17/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,C26215B,52
11/24/2017,219484,SPECKLE WOOD BANG  R8,Jewellery,C26215B,52
11/6/2017,281612,LEATHER BAG  JR,Luggage,C26215B,52
12/11/2017,233242,TRIANGULAR SET  SQ,Jewellery,C26215B,52
12/10/2017,191787,FLORAL RING  Y4,Jewellery,C26215B,52
11/26/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,C26215B,52
12/5/2017,191373,BRUSHED MOON RING  T4,Jewellery,C26215B,52
12/9/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,1B2A9659,28
11/26/2017,245741,CRYSTAL FLOWER ER RR,Jewellery,1B2A9659,28
11/27/2017,191373,BRUSHED MOON RING  T4,Jewellery,1B2A9659,28
12/23/2017,207211,XENON SMALL RC  B0,Luggage,1B2A9659,28
12/10/2017,268242,TRAVELLER SML RC  T0,Luggage,1B2A9659,28
12/14/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,19089F8E,26
12/13/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,19089F8E,26
12/27/2017,197201,SPARKLE FLOWER RI  Y4,Jewellery,19089F8E,26
12/17/2017,143768,LEATHER GLOVE  AS,Handbags & Access,19089F8E,26
11/25/2017,245213,CRYSTAL FLOWER RI G4,Jewellery,19089F8E,26
12/8/2017,191373,BRUSHED MOON RING  T4,Jewellery,19089F8E,26
12/25/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,3067FD41,28
11/15/2017,237712,WIDE BAGUETTE  RR,Jewellery,3067FD41,28
12/5/2017,261946,ARTEMIS LGE RC  U2,Luggage,3067FD41,28
11/9/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,2E336EE0,43
11/10/2017,143768,LEATHER GLOVE  AS,Handbags & Access,2E336EE0,43
11/28/2017,204552,MERIBEL BANGLE  TW,Jewellery,2E336EE0,43
11/29/2017,153716,LEATHER GLOVE  LN,Handbags & Access,2E336EE0,43
11/29/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,306D90E0,21
12/19/2017,195053,DISCO RING  Z0,Jewellery,306D90E0,21
11/23/2017,272220,TRAVELLER CABIN  T0,Luggage,306D90E0,21
11/11/2017,204552,MERIBEL BANGLE  TW,Jewellery,306D90E0,21
12/20/2017,233242,TRIANGULAR SET  SQ,Jewellery,306D90E0,21
12/24/2017,202579,MIDAS TOUCH BANGL  ZZ,Jewellery,5825728,46
12/21/2017,249218,"CRYSTAL FLOWER RI G4, M-L",Jewellery,5825728,46
12/30/2017,147552,LEATHER GLOVE  IE,Handbags & Access,5825728,46
12/5/2017,257107,ARTEMIS LGE RC  B4,Luggage,3EDE744,26
11/25/2017,176256,MEDINA KIMONO SV,Handbags & Access,3EDE744,26
12/12/2017,257107,ARTEMIS LGE RC  B4,Luggage,1338229F,25
12/18/2017,257107,ARTEMIS LGE RC  B4,Luggage,3745180,33
12/19/2017,138907,OV PLAIN LEATHER  B0,Handbags & Access,3745180,33
11/17/2017,269361,TRAVELLER MED RC  T0,Luggage,3745180,33
11/23/2017,257107,ARTEMIS LGE RC  B4,Luggage,173E32A9,53
11/8/2017,137551,OV PLAIN LEATHER  A0,Handbags & Access,173E32A9,53
12/1/2017,250997,X3 HOLDALL  YC,Luggage,173E32A9,53
12/4/2017,257107,ARTEMIS LGE RC  B4,Luggage,89D79BC,25
12/5/2017,215392,ANIMAL BANGLE  N4,Jewellery,89D79BC,25
11/25/2017,294967,VALUE RC S M L  A0,Luggage,89D79BC,25
12/18/2017,251871,WISTERIA SML RC  WL,Luggage,89D79BC,25
12/20/2017,257107,ARTEMIS LGE RC  B4,Luggage,2501769A,23
11/21/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,2501769A,23
12/31/2017,214049,WOOD DIP BANGLE  W5,Jewellery,2501769A,23
11/24/2017,294967,VALUE RC S M L  A0,Luggage,2501769A,23
12/30/2017,200172,FACETED DUO BANGL  Y4,Jewellery,2501769A,23
12/25/2017,153716,LEATHER GLOVE  LN,Handbags & Access,2501769A,23
12/15/2017,286904,GLOBE TRAV LRG TB  F0,Luggage,2501769A,23
11/5/2017,128697,STUDDED BOW GLOVE  Y0,Handbags & Access,2501769A,23
12/17/2017,217190,CHARM HEART BGL  A4,Jewellery,2501769A,23
11/7/2017,257107,ARTEMIS LGE RC  B4,Luggage,1AC4419E,43
11/11/2017,145332,LEATHER GLOVE  B0,Handbags & Access,1AC4419E,43
12/28/2017,257107,ARTEMIS LGE RC  B4,Luggage,2674EBE6,22
12/3/2017,290473,PASSPORT/TAG  JX,Luggage,2674EBE6,22
11/16/2017,193499,DAISY DUKE RING  S4,Jewellery,2674EBE6,22
11/20/2017,250190,ESSENTIAL BAG  B0,Luggage,2674EBE6,22
11/6/2017,231778,DISCO BALL BANGLE  XT,Jewellery,2674EBE6,22
12/19/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,2674EBE6,22
12/20/2017,257107,ARTEMIS LGE RC  B4,Luggage,32DE6583,38
12/15/2017,153716,LEATHER GLOVE  LN,Handbags & Access,32DE6583,38
12/23/2017,191787,FLORAL RING  Y4,Jewellery,32DE6583,38
11/5/2017,198206,FACETED DUO BANGL  N4,Jewellery,245ACFC7,44
12/19/2017,288550,TRAVELLER SML TB  T0,Luggage,245ACFC7,44
12/2/2017,191879,FLOWER SPKLE RING  R4,Jewellery,245ACFC7,44
12/27/2017,198206,FACETED DUO BANGL  N4,Jewellery,518FFBE,22
11/26/2017,282055,PATENT LEATHER  RX,Luggage,518FFBE,22
11/9/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,518FFBE,22
12/13/2017,198206,FACETED DUO BANGL  N4,Jewellery,1333F59C,50
11/30/2017,263281,ARTEMIS CABIN RC  SS,Luggage,1333F59C,50
12/11/2017,198206,FACETED DUO BANGL  N4,Jewellery,217A1B6F,51
12/10/2017,297011,VALUE ABS MED RC  IE,Luggage,217A1B6F,51
11/2/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,217A1B6F,51
12/4/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,217A1B6F,51
12/2/2017,290473,PASSPORT/TAG  JX,Luggage,217A1B6F,51
12/10/2017,242932,SHINE HEART NL G4,Jewellery,217A1B6F,51
12/31/2017,179521,"ASHMILLON BERET A0, 1SIZE",Handbags & Access,217A1B6F,51
12/8/2017,198206,FACETED DUO BANGL  N4,Jewellery,220C9FFC,22
11/6/2017,225315,SPICE BANGLE  N4,Jewellery,220C9FFC,22
11/8/2017,250190,ESSENTIAL BAG  B0,Luggage,220C9FFC,22
11/25/2017,263281,ARTEMIS CABIN RC  SS,Luggage,220C9FFC,22
12/16/2017,263281,ARTEMIS CABIN RC  SS,Luggage,220C9FFC,22
12/27/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,220C9FFC,22
11/16/2017,228963,FACET BANGLE  N4,Jewellery,220C9FFC,22
11/25/2017,198206,FACETED DUO BANGL  N4,Jewellery,64C666F,21
12/26/2017,150031,LEATHER GLOVE  J0,Handbags & Access,64C666F,21
11/6/2017,250997,X3 HOLDALL  YC,Luggage,64C666F,21
11/15/2017,142089,OV SUEDE GLOVE  Y0,Handbags & Access,64C666F,21
11/22/2017,235236,MIXED STONE STACK  AN,Jewellery,64C666F,21
12/20/2017,194505,DISCO RING  C8,Jewellery,64C666F,21
12/15/2017,200573,ZIG ZAG BANGLE  J4,Jewellery,64C666F,21
12/9/2017,160639,ASHMILLON GLOVE A0,Handbags & Access,64C666F,21
12/24/2017,247596,"CRYSTAL FLOWER RI G4, S-M",Jewellery,64C666F,21
12/2/2017,158319,LEATHER GLOVE  S0,Handbags & Access,64C666F,21
11/17/2017,164260,ASHMILLON BERET A0,Handbags & Access,64C666F,21
12/29/2017,268242,TRAVELLER SML RC  T0,Luggage,64C666F,21
12/16/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,584F14B,27
11/2/2017,250109,"CUBE RING Z4, M-L",Jewellery,584F14B,27
12/12/2017,157310,LEATHER GLOVE  QA,Handbags & Access,584F14B,27
11/16/2017,263281,ARTEMIS CABIN RC  SS,Luggage,584F14B,27
12/23/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,21ACDA95,27
11/5/2017,183306,"CASHMERE STRIPE A4, 1SIZE",Handbags & Access,21ACDA95,27
11/11/2017,194505,DISCO RING  C8,Jewellery,21ACDA95,27
11/4/2017,301871,WISTERIA WK RC  WL,Luggage,21ACDA95,27
12/6/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,3F242FE,45
12/25/2017,297011,VALUE ABS MED RC  IE,Luggage,3F242FE,45
11/7/2017,290473,PASSPORT/TAG  JX,Luggage,3F242FE,45
11/26/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,32B963D9,32
11/23/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,32B963D9,32
11/13/2017,137072,ANIMAL BUCKLE GLO  SH,Handbags & Access,32B963D9,32
11/19/2017,245213,CRYSTAL FLOWER RI G4,Jewellery,32B963D9,32
11/17/2017,181610,"ASHMILLON SCARF B0, 1SIZE",Handbags & Access,32B963D9,32
11/23/2017,253476,CONCOURSE SMALL  Y0,Luggage,32B963D9,32
11/2/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,2FC9B37F,31
11/21/2017,129446,MULTI BUTTON GLOV  VS,Handbags & Access,2FC9B37F,31
11/29/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,2FC9B37F,31
11/5/2017,126412,SIDE BOW GLOVE  Y0,Handbags & Access,2FC9B37F,31
12/27/2017,141740,OV PLAIN LEATHER  VZ,Handbags & Access,2FC9B37F,31
12/1/2017,222124,INCA STACKERS  H6,Jewellery,2FC9B37F,31
11/25/2017,231268,LOOP BANGLE  Z4,Jewellery,2FC9B37F,31
12/27/2017,228963,FACET BANGLE  N4,Jewellery,2FC9B37F,31
12/12/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,22959568,26
11/27/2017,290473,PASSPORT/TAG  JX,Luggage,22959568,26
11/25/2017,155582,LEATHER GLOVE  P0,Handbags & Access,22959568,26
12/13/2017,268380,TRAVELLER MED RC  F0,Luggage,22959568,26
11/29/2017,217190,CHARM HEART BGL  A4,Jewellery,22959568,26
11/21/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,1CD0DCC4,24
11/28/2017,226649,FACET BANGLE  D4,Jewellery,1CD0DCC4,24
12/6/2017,172185,BOBBLE SCARF F4,Handbags & Access,1CD0DCC4,24
12/1/2017,145332,LEATHER GLOVE  B0,Handbags & Access,1CD0DCC4,24
11/29/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,B63CDE6,22
11/25/2017,183306,"CASHMERE STRIPE A4, 1SIZE",Handbags & Access,B63CDE6,22
12/29/2017,173982,POSTMAN MESSENGER B0,Handbags & Access,20752193,26
11/27/2017,293256,PATENT LEATHER  UF,Luggage,20752193,26
12/28/2017,185847,"PLAIN WOOL/SILK NP, 1SIZE",Handbags & Access,20752193,26
12/10/2017,197201,SPARKLE FLOWER RI  Y4,Jewellery,3B21C9D5,23
11/5/2017,290473,PASSPORT/TAG  JX,Luggage,3B21C9D5,23
12/28/2017,242932,SHINE HEART NL G4,Jewellery,3B21C9D5,23
12/15/2017,250190,ESSENTIAL BAG  B0,Luggage,3B21C9D5,23
11/4/2017,223062,SPECKLED BANGLE  N4,Jewellery,3B21C9D5,23
12/20/2017,276969,CURVY LEATHER  D0,Luggage,3B21C9D5,23
11/14/2017,217190,CHARM HEART BGL  A4,Jewellery,3B21C9D5,23
